g3n3z: optimization of dependency weights using a genetic algorithm approach.
	g3n3z is a part of s4rdm3x tobias-dv-lnu.github.io/s4rdm3x/

Algorithm Parameters:
	system:	TeamMates
		Individual Median F1: 0.5763319672131149
		Individual Median F1: 0.568542817679558
	Average F1 score:	0.5438535482228303
	Best Individual F1 score:	0.581114314789688
	F1:	0.581114314789688
	Extends:	0.7913030834519117
	Implements:	0.192583537083845
	Field:	0.6835756378270296
	Argument:	0.5138126024434284
	Returns:	0.961477519013942
	LocalVar:	0.18808138433763655
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.4967735331171781
	FieldUse:	0.0
	Throws:	0.45773532496261793
	File_Horizontal:	0.8667982009299843
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	0.6921678609051894
	Unknown:	0.3590789034508638
Evaluating generation: 16
		Individual Median F1: 0.5497658692757657
		Individual Median F1: 0.5518840588939552
		Individual Median F1: 0.5326546800634584
		Individual Median F1: 0.5672174171140537
		Individual Median F1: 0.5506521798067461
		Individual Median F1: 0.5518840588939552
		Individual Median F1: 0.5518840588939552
		Individual Median F1: 0.5506521798067461
		Individual Median F1: 0.5326546800634585
		Individual Median F1: 0.5497658692757657
		Individual Median F1: 0.5497658692757657
		Individual Median F1: 0.5497658692757657
		Individual Median F1: 0.5497658692757657
		Individual Median F1: 0.5497658692757657
		Individual Median F1: 0.5497658692757657
		Individual Median F1: 0.5236374585968082
		Individual Median F1: 0.5570584245135264
		Individual Median F1: 0.5662316533764045
		Individual Median F1: 0.5497658692757657
		Individual Median F1: 0.5497658692757657
		Individual Median F1: 0.5518840588939552
		Individual Median F1: 0.5506521798067461
		Individual Median F1: 0.5506521798067461
		Individual Median F1: 0.5611745994344957
		Individual Median F1: 0.5497658692757657
		Individual Median F1: 0.5555151506155981
		Individual Median F1: 0.5497658692757657
		Individual Median F1: 0.5497658692757657
		Individual Median F1: 0.5326546800634585
		Individual Median F1: 0.5326546800634585
	Average F1 score:	0.5532177231328409
	Best Individual F1 score:	0.5570584245135264
	F1:	0.5570584245135264
	Extends:	0.7913030834519117
	Implements:	0.192583537083845
	Field:	0.6835756378270296
	Argument:	0.5138126024434284
	Returns:	0.961477519013942
	LocalVar:	0.03926980835003749
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.4967735331171781
	FieldUse:	0.0
	Throws:	0.45773532496261793
	File_Horizontal:	0.6870280135925196
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	0.6921678609051894
	Unknown:	0.06910751574856722
Evaluating generation: 17
		Individual Median F1: 0.5604841430499325
		Individual Median F1: 0.553024492509076
		Individual Median F1: 0.553024492509076
		Individual Median F1: 0.5358763034364139
		Individual Median F1: 0.5404999287850734
		Individual Median F1: 0.5411639903486147
		Individual Median F1: 0.5307896323086196
		Individual Median F1: 0.5307896323086196
		Individual Median F1: 0.5374939525882922
		Individual Median F1: 0.5404999287850734
		Individual Median F1: 0.5520424470113267
		Individual Median F1: 0.5349171052158381
		Individual Median F1: 0.5520424470113267
		Individual Median F1: 0.5406217940140059
		Individual Median F1: 0.5361837627961288
		Individual Median F1: 0.5499848871456388
		Individual Median F1: 0.5426922746182974
		Individual Median F1: 0.5404999287850734
		Individual Median F1: 0.5411639903486147
		Individual Median F1: 0.5437231283089934
		Individual Median F1: 0.553024492509076
		Individual Median F1: 0.5411639903486147
		Individual Median F1: 0.5307896323086196
		Individual Median F1: 0.5404999287850734
		Individual Median F1: 0.5520424470113267
		Individual Median F1: 0.5307896323086196
		Individual Median F1: 0.5520424470113267
		Individual Median F1: 0.5505457380457379
		Individual Median F1: 0.5292419208698278
		Individual Median F1: 0.5361837627961288
	Average F1 score:	0.509965519145051
	Best Individual F1 score:	0.5604841430499325
	F1:	0.5604841430499325
	Extends:	0.7913030834519117
	Implements:	0.192583537083845
	Field:	0.6835756378270296
	Argument:	0.5138126024434284
	Returns:	0.961477519013942
	LocalVar:	0.03926980835003749
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.4967735331171781
	FieldUse:	0.0
	Throws:	0.45773532496261793
	File_Horizontal:	0.8667982009299843
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	0.6921678609051894
	Unknown:	0.3590789034508638
Evaluating generation: 18
		Individual Median F1: 0.598329641934293
		Individual Median F1: 0.5941212871287129
		Individual Median F1: 0.598329641934293
		Individual Median F1: 0.598329641934293
		Individual Median F1: 0.5941212871287129
		Individual Median F1: 0.5906269698879891
		Individual Median F1: 0.5919957413859853
		Individual Median F1: 0.586315960647207
		Individual Median F1: 0.586315960647207
		Individual Median F1: 0.5801400171719173
		Individual Median F1: 0.5793618855993101
		Individual Median F1: 0.5807638718137857
		Individual Median F1: 0.5807638718137857
		Individual Median F1: 0.5801400171719173
		Individual Median F1: 0.586315960647207
		Individual Median F1: 0.5783058343706136
		Individual Median F1: 0.5923309458318582
		Individual Median F1: 0.5887987968351533
		Individual Median F1: 0.5942921704744212
		Individual Median F1: 0.5941212871287129
		Individual Median F1: 0.586315960647207
		Individual Median F1: 0.5807638718137857
		Individual Median F1: 0.5801400171719173
		Individual Median F1: 0.5771791606981803
		Individual Median F1: 0.5807638718137857
		Individual Median F1: 0.5801400171719173
		Individual Median F1: 0.586315960647207
		Individual Median F1: 0.586315960647207
		Individual Median F1: 0.5783058343706136
		Individual Median F1: 0.5876050097606984
	Average F1 score:	0.5014312208433451
	Best Individual F1 score:	0.598329641934293
	F1:	0.598329641934293
	Extends:	0.7913030834519117
	Implements:	0.192583537083845
	Field:	0.6835756378270296
	Argument:	0.5138126024434284
	Returns:	0.9385498611265414
	LocalVar:	0.03926980835003749
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.4967735331171781
	FieldUse:	0.0
	Throws:	0.45773532496261793
	File_Horizontal:	0.8667982009299843
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	0.6921678609051894
	Unknown:	0.494447102733385
Evaluating generation: 19
		Individual Median F1: 0.5447921220827348
		Individual Median F1: 0.5337758986123179
		Individual Median F1: 0.5378215974662675
		Individual Median F1: 0.5447921220827348
		Individual Median F1: 0.5447921220827348
		Individual Median F1: 0.5477773477455561
		Individual Median F1: 0.5477773477455561
		Individual Median F1: 0.5762789135233708
		Individual Median F1: 0.5477773477455561
		Individual Median F1: 0.5762789135233708
		Individual Median F1: 0.5319915254237289
		Individual Median F1: 0.5319915254237289
		Individual Median F1: 0.5412148461606276
		Individual Median F1: 0.5738936283657691
		Individual Median F1: 0.572179687604388
		Individual Median F1: 0.5664799343888571
		Individual Median F1: 0.5477773477455561
		Individual Median F1: 0.5477773477455561
		Individual Median F1: 0.5477773477455561
		Individual Median F1: 0.5477773477455561
		Individual Median F1: 0.5447921220827348
		Individual Median F1: 0.5477773477455561
		Individual Median F1: 0.570779899306545
		Individual Median F1: 0.5802243801431606
		Individual Median F1: 0.5870685464268351
		Individual Median F1: 0.5362877463473541
		Individual Median F1: 0.5662573541552607
		Individual Median F1: 0.5752460887550097
		Individual Median F1: 0.5477773477455561
		Individual Median F1: 0.5662573541552607
	Average F1 score:	0.549686223167894
	Best Individual F1 score:	0.572179687604388
	F1:	0.572179687604388
	Extends:	0.7913030834519117
	Implements:	0.192583537083845
	Field:	0.6835756378270296
	Argument:	0.5138126024434284
	Returns:	0.9385498611265414
	LocalVar:	0.03926980835003749
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.4967735331171781
	FieldUse:	0.0
	Throws:	0.45773532496261793
	File_Horizontal:	0.8667982009299843
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	0.8710827607721227
	Unknown:	0.06910751574856722
Evaluating generation: 20
		Individual Median F1: 0.5713109799230878
		Individual Median F1: 0.5917729329494035
		Individual Median F1: 0.5917729329494035
		Individual Median F1: 0.5912975912975913
		Individual Median F1: 0.5898948236749846
		Individual Median F1: 0.5917729329494035
		Individual Median F1: 0.5951898978214767
		Individual Median F1: 0.5951898978214767
		Individual Median F1: 0.5917729329494035
		Individual Median F1: 0.5757085020242914
		Individual Median F1: 0.569184823974096
		Individual Median F1: 0.569184823974096
		Individual Median F1: 0.5699982989477776
		Individual Median F1: 0.5692484836690345
		Individual Median F1: 0.569184823974096
		Individual Median F1: 0.5692484836690345
		Individual Median F1: 0.5723938648149776
		Individual Median F1: 0.5912975912975913
		Individual Median F1: 0.5898785425101214
		Individual Median F1: 0.5966089466089466
		Individual Median F1: 0.5917729329494035
		Individual Median F1: 0.5917729329494035
		Individual Median F1: 0.582957165589582
		Individual Median F1: 0.5912975912975913
		Individual Median F1: 0.5917729329494035
		Individual Median F1: 0.5912975912975913
		Individual Median F1: 0.5951898978214767
		Individual Median F1: 0.5917729329494035
		Individual Median F1: 0.5699982989477776
		Individual Median F1: 0.5898785425101214
	Average F1 score:	0.5197203429258741
	Best Individual F1 score:	0.5951898978214767
	F1:	0.5951898978214767
	Extends:	0.7913030834519117
	Implements:	0.192583537083845
	Field:	0.6835756378270296
	Argument:	0.5138126024434284
	Returns:	0.9385498611265414
	LocalVar:	0.03926980835003749
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.4967735331171781
	FieldUse:	0.0
	Throws:	0.45773532496261793
	File_Horizontal:	0.8667982009299843
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	0.8710827607721227
	Unknown:	0.06910751574856722
Evaluating generation: 21
		Individual Median F1: 0.6211934310207337
		Individual Median F1: 0.6238837277133407
		Individual Median F1: 0.61899375
		Individual Median F1: 0.61899375
		Individual Median F1: 0.6211934310207337
		Individual Median F1: 0.6200953474440896
		Individual Median F1: 0.6200953474440896
		Individual Median F1: 0.6200953474440896
		Individual Median F1: 0.6162823529411765
		Individual Median F1: 0.6162823529411765
		Individual Median F1: 0.6162823529411765
		Individual Median F1: 0.6162823529411765
		Individual Median F1: 0.6173839503852661
		Individual Median F1: 0.6173839503852661
		Individual Median F1: 0.6173839503852661
		Individual Median F1: 0.6146512037433021
		Individual Median F1: 0.6238837277133407
		Individual Median F1: 0.6238837277133407
		Individual Median F1: 0.6200953474440896
		Individual Median F1: 0.6238837277133407
		Individual Median F1: 0.617383950385266
		Individual Median F1: 0.6007788491765627
		Individual Median F1: 0.6007788491765627
		Individual Median F1: 0.6211934310207337
		Individual Median F1: 0.6200953474440896
		Individual Median F1: 0.6146512037433021
		Individual Median F1: 0.6173839503852661
		Individual Median F1: 0.6146512037433021
		Individual Median F1: 0.617383950385266
		Individual Median F1: 0.6146512037433021
	Average F1 score:	0.6055180418992879
	Best Individual F1 score:	0.6238837277133407
	F1:	0.6238837277133407
	Extends:	0.7913030834519117
	Implements:	0.192583537083845
	Field:	0.6835756378270296
	Argument:	0.5138126024434284
	Returns:	0.9385498611265414
	LocalVar:	0.03926980835003749
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.4967735331171781
	FieldUse:	0.0
	Throws:	0.45773532496261793
	File_Horizontal:	0.8667982009299843
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	0.8710827607721227
	Unknown:	0.06910751574856722
Evaluating generation: 22
		Individual Median F1: 0.6299086006532142
		Individual Median F1: 0.623025250501002
		Individual Median F1: 0.623025250501002
		Individual Median F1: 0.6250853146853146
		Individual Median F1: 0.623025250501002
		Individual Median F1: 0.6250853146853146
		Individual Median F1: 0.623025250501002
		Individual Median F1: 0.623025250501002
		Individual Median F1: 0.6250853146853146
		Individual Median F1: 0.6250853146853146
		Individual Median F1: 0.623025250501002
		Individual Median F1: 0.623025250501002
		Individual Median F1: 0.623025250501002
		Individual Median F1: 0.6196992054849249
		Individual Median F1: 0.6212306792171386
		Individual Median F1: 0.6212306792171386
		Individual Median F1: 0.6250853146853146
		Individual Median F1: 0.6310208414959365
		Individual Median F1: 0.6299086006532142
		Individual Median F1: 0.6299086006532142
		Individual Median F1: 0.6299086006532142
		Individual Median F1: 0.6299086006532142
		Individual Median F1: 0.623025250501002
		Individual Median F1: 0.6250853146853146
		Individual Median F1: 0.6310208414959365
		Individual Median F1: 0.6250853146853146
		Individual Median F1: 0.6250853146853146
		Individual Median F1: 0.6221861958266452
		Individual Median F1: 0.6221861958266452
		Individual Median F1: 0.6212306792171386
	Average F1 score:	0.5994904513975231
	Best Individual F1 score:	0.623025250501002
	F1:	0.623025250501002
	Extends:	0.7913030834519117
	Implements:	0.192583537083845
	Field:	0.6835756378270296
	Argument:	0.5138126024434284
	Returns:	0.9385498611265414
	LocalVar:	0.03926980835003749
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.4967735331171781
	FieldUse:	0.0
	Throws:	0.45773532496261793
	File_Horizontal:	0.8667982009299843
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	0.8710827607721227
	Unknown:	0.06910751574856722
Evaluating generation: 23
		Individual Median F1: 0.6106410482402022
		Individual Median F1: 0.5840002462447673
		Individual Median F1: 0.6124601120287056
		Individual Median F1: 0.6018993590010985
		Individual Median F1: 0.6124601120287056
		Individual Median F1: 0.608771645579564
		Individual Median F1: 0.6124601120287056
		Individual Median F1: 0.608771645579564
		Individual Median F1: 0.6124601120287056
		Individual Median F1: 0.6124601120287056
		Individual Median F1: 0.608771645579564
		Individual Median F1: 0.6124601120287056
		Individual Median F1: 0.6124601120287056
		Individual Median F1: 0.608771645579564
		Individual Median F1: 0.6128528869343169
		Individual Median F1: 0.608771645579564
		Individual Median F1: 0.608771645579564
		Individual Median F1: 0.6018993590010985
		Individual Median F1: 0.6124601120287056
		Individual Median F1: 0.6018993590010985
		Individual Median F1: 0.6018993590010985
		Individual Median F1: 0.608771645579564
		Individual Median F1: 0.6124601120287056
		Individual Median F1: 0.59907395923767
		Individual Median F1: 0.608771645579564
		Individual Median F1: 0.6124601120287056
		Individual Median F1: 0.608771645579564
		Individual Median F1: 0.608771645579564
		Individual Median F1: 0.6124601120287056
		Individual Median F1: 0.608771645579564
	Average F1 score:	0.5882920101567538
